"","Year","Partner.ISO","Reporter.ISO","Reporter.x","Partner.x","Import","Reporter.y","Partner.y","Export","DIF"
"226",2015,"MMR","USA","USA","Myanmar",150.131676,"Myanmar","USA",61.859234,0.587966805885788
"227",2015,"MMR","VNM","Viet Nam","Myanmar",56.178371,"Myanmar","Viet Nam",61.047604,-0.0866745139334852
"228",2015,"MYS","AUS","Australia","Malaysia",7391.929296,"Malaysia","Australia",7208.750041,0.0247809803996805
"229",2015,"MYS","BRN","Brunei Darussalam","Malaysia",682.462526,"Malaysia","Brunei Darussalam",689.674097,-0.0105669845966018
"230",2015,"MYS","CAN","Canada","Malaysia",2064.526278,"Malaysia","Canada",782.183214,0.621131868198967
"231",2015,"MYS","CHN","China","Malaysia",53277.330687,"Malaysia","China",26062.953599,0.510805941984636
"232",2015,"MYS","HKG","China, Hong Kong SAR","Malaysia",12132.413133,"Malaysia","China, Hong Kong SAR",9459.537258,0.220308676081085
"233",2015,"MYS","IDN","Indonesia","Malaysia",8530.667553,"Malaysia","Indonesia",7469.624032,0.12437989341489
"234",2015,"MYS","IND","India","Malaysia",9559.920612,"Malaysia","India",8128.612215,0.149719694868947
"235",2015,"MYS","JPN","Japan","Malaysia",21499.26542,"Malaysia","Japan",18947.30639,0.11869982439614
"236",2015,"MYS","KHM","Cambodia","Malaysia",187.479674,"Malaysia","Cambodia",235.453414,-0.255887686256591
"237",2015,"MYS","KOR","Rep. of Korea","Malaysia",8609.433599,"Malaysia","Rep. of Korea",6476.229104,0.247775242177113
"238",2015,"MYS","LAO","Lao People's Dem. Rep.","Malaysia",11.983956,"Malaysia","Lao People's Dem. Rep.",14.908378,-0.244028098901565
"239",2015,"MYS","MMR","Myanmar","Malaysia",530.877033,"Malaysia","Myanmar",786.717781,-0.481920919717015
"240",2015,"MYS","NZL","New Zealand","Malaysia",1217.329514,"Malaysia","New Zealand",1031.032969,0.153037072425733
"241",2015,"MYS","PHL","Philippines","Malaysia",3304.770914,"Malaysia","Philippines",3383.872686,-0.0239356294455695
"242",2015,"MYS","RUS","Russian Federation","Malaysia",1322.671129,"Malaysia","Russian Federation",603.355798,0.543835361057465
"243",2015,"MYS","SGP","Singapore","Malaysia",33067.696413,"Malaysia","Singapore",27842.989314,0.158000334639155
"244",2015,"MYS","THA","Thailand","Malaysia",11917.253847,"Malaysia","Thailand",11403.38798,0.0431194865526305
"245",2015,"MYS","USA","USA","Malaysia",34719.023253,"Malaysia","USA",18928.94933,0.45479602948322
"246",2015,"MYS","VNM","Viet Nam","Malaysia",4184.73463,"Malaysia","Viet Nam",4465.663743,-0.0671318823865302
"247",2015,"NZL","AUS","Australia","New Zealand",5726.842608,"New Zealand","Australia",5850.796279,-0.0216443299536197
"248",2015,"NZL","BRN","Brunei Darussalam","New Zealand",4.847139,"New Zealand","Brunei Darussalam",3.282275,0.322842815112172
"249",2015,"NZL","CAN","Canada","New Zealand",533.985884,"New Zealand","Canada",469.753834,0.120287917573492
"250",2015,"NZL","CHN","China","New Zealand",6583.77772,"New Zealand","China",6041.151581,0.082418660239945
"251",2015,"NZL","HKG","China, Hong Kong SAR","New Zealand",479.89299,"New Zealand","China, Hong Kong SAR",527.803551,-0.0998359259217351
"252",2015,"NZL","IDN","Indonesia","New Zealand",637.009821,"New Zealand","Indonesia",568.489023,0.107566313330042
"253",2015,"NZL","IND","India","New Zealand",549.84286,"New Zealand","India",447.54591,0.186047610038985
"254",2015,"NZL","JPN","Japan","New Zealand",2385.009316,"New Zealand","Japan",2071.44121,0.13147458330515
"255",2015,"NZL","KHM","Cambodia","New Zealand",3.804639,"New Zealand","Cambodia",5.915746,-0.554877085578947
"256",2015,"NZL","KOR","Rep. of Korea","New Zealand",1224.914512,"New Zealand","Rep. of Korea",1097.973807,0.103632297402319
"257",2015,"NZL","LAO","Lao People's Dem. Rep.","New Zealand",1.344247,"New Zealand","Lao People's Dem. Rep.",0.836858,0.377452209303796
"258",2015,"NZL","MMR","Myanmar","New Zealand",17.01916,"New Zealand","Myanmar",19.318078,-0.135078229477836
"259",2015,"NZL","MYS","Malaysia","New Zealand",775.018648,"New Zealand","Malaysia",661.50983,0.146459466869499
"260",2015,"NZL","PHL","Philippines","New Zealand",387.592426,"New Zealand","Philippines",451.371968,-0.164553117454364
"261",2015,"NZL","RUS","Russian Federation","New Zealand",111.812385,"New Zealand","Russian Federation",87.708208,0.215576986395559
"262",2015,"NZL","SGP","Singapore","New Zealand",720.356417,"New Zealand","Singapore",757.786205,-0.0519600951927107
"263",2015,"NZL","THA","Thailand","New Zealand",593.820384,"New Zealand","Thailand",543.473495,0.0847847099165933
"264",2015,"NZL","USA","USA","New Zealand",4481.055935,"New Zealand","USA",4040.216227,0.0983785327375076
"265",2015,"NZL","VNM","Viet Nam","New Zealand",377.804239,"New Zealand","Viet Nam",364.476487,0.0352768725816228
"266",2015,"PHL","AUS","Australia","Philippines",558.442951,"Philippines","Australia",451.179758,0.192075471286592
"267",2015,"PHL","BRN","Brunei Darussalam","Philippines",8.353496,"Philippines","Brunei Darussalam",11.57119,-0.385191301941127
"268",2015,"PHL","CAN","Canada","Philippines",1110.524967,"Philippines","Canada",563.498012,0.492584112248959
"269",2015,"PHL","CHN","China","Philippines",18965.654304,"Philippines","China",6393.072934,0.662913135949565
"270",2015,"PHL","HKG","China, Hong Kong SAR","Philippines",7892.813136,"Philippines","China, Hong Kong SAR",6199.418345,0.214548952549787
"271",2015,"PHL","IDN","Indonesia","Philippines",683.083232,"Philippines","Indonesia",628.273797,0.080238296641426
"272",2015,"PHL","IND","India","Philippines",518.187692,"Philippines","India",372.88582,0.280403942901832
"273",2015,"PHL","JPN","Japan","Philippines",8874.093552,"Philippines","Japan",12381.197312,-0.395206985304948
"274",2015,"PHL","KHM","Cambodia","Philippines",9.615897,"Philippines","Cambodia",8.651745,0.100266465000613
"275",2015,"PHL","KOR","Rep. of Korea","Philippines",3251.633772,"Philippines","Rep. of Korea",2511.551984,0.227603057383917
"276",2015,"PHL","LAO","Lao People's Dem. Rep.","Philippines",0.712803,"Philippines","Lao People's Dem. Rep.",15.57364,-20.8484490104559
"277",2015,"PHL","MMR","Myanmar","Philippines",19.968105,"Philippines","Myanmar",34.11932,-0.708690934868381
"278",2015,"PHL","MYS","Malaysia","Philippines",1678.043828,"Philippines","Malaysia",1198.694382,0.285659669909408
"279",2015,"PHL","NZL","New Zealand","Philippines",94.475862,"Philippines","New Zealand",46.035531,0.512727060378661
"280",2015,"PHL","RUS","Russian Federation","Philippines",267.932015,"Philippines","Russian Federation",45.163071,0.831438318410736
"281",2015,"PHL","SGP","Singapore","Philippines",4539.285766,"Philippines","Singapore",3649.51539,0.196015501527691
"282",2015,"PHL","THA","Thailand","Philippines",2358.117623,"Philippines","Thailand",2263.438015,0.0401505027045888
"283",2015,"PHL","USA","USA","Philippines",10614.856363,"Philippines","USA",8811.250059,0.169913397065531
"284",2015,"PHL","VNM","Viet Nam","Philippines",898.935976,"Philippines","Viet Nam",727.04125,0.191220209880665
"285",2015,"RUS","AUS","Australia","Russian Federation",252.487454,"Russian Federation","Australia",102.612766,0.593592614704729
"286",2015,"RUS","CAN","Canada","Russian Federation",812.321976,"Russian Federation","Canada",452.107027,0.443438635962743
"287",2015,"RUS","CHN","China","Russian Federation",33258.662857,"Russian Federation","China",28334.95457,0.14804288158457
"288",2015,"RUS","HKG","China, Hong Kong SAR","Russian Federation",816.031835,"Russian Federation","China, Hong Kong SAR",775.673092,0.0494573143705846
"289",2015,"RUS","IDN","Indonesia","Russian Federation",992.64044,"Russian Federation","Indonesia",439.47401,0.557267674889409
"290",2015,"RUS","IND","India","Russian Federation",4527.090538,"Russian Federation","India",4549.940902,-0.00504747228008717
"291",2015,"RUS","JPN","Japan","Russian Federation",15740.535729,"Russian Federation","Japan",14426.352103,0.0834904001125437
"292",2015,"RUS","KHM","Cambodia","Russian Federation",0.837791,"Russian Federation","Cambodia",4.522462,-4.39807899583548
"293",2015,"RUS","KOR","Rep. of Korea","Russian Federation",11308.286309,"Russian Federation","Rep. of Korea",13196.117468,-0.16694228527779
"294",2015,"RUS","LAO","Lao People's Dem. Rep.","Russian Federation",1.75363,"Russian Federation","Lao People's Dem. Rep.",15.681489,-7.94230196791798
"295",2015,"RUS","MMR","Myanmar","Russian Federation",29.282468,"Russian Federation","Myanmar",98.149809,-2.35182843877777
"296",2015,"RUS","MYS","Malaysia","Russian Federation",745.589138,"Russian Federation","Malaysia",635.426068,0.147753051091257
"297",2015,"RUS","NZL","New Zealand","Russian Federation",363.440594,"Russian Federation","New Zealand",403.158066,-0.109281881704167
"298",2015,"RUS","PHL","Philippines","Russian Federation",322.859035,"Russian Federation","Philippines",321.290208,0.00485917019481892
"299",2015,"RUS","SGP","Singapore","Russian Federation",5172.925166,"Russian Federation","Singapore",2491.994664,0.518261992193683
"300",2015,"RUS","THA","Thailand","Russian Federation",1642.487925,"Russian Federation","Thailand",521.143204,0.682711089641648
"301",2015,"RUS","USA","USA","Russian Federation",17162.435175,"Russian Federation","USA",8393.104754,0.51096073089756
"302",2015,"RUS","VNM","Viet Nam","Russian Federation",741.783343,"Russian Federation","Viet Nam",824.44357,-0.111434460991934
"303",2015,"SGP","AUS","Australia","Singapore",6959.026556,"Singapore","Australia",11537.251211,-0.657882911950193
"304",2015,"SGP","BRN","Brunei Darussalam","Singapore",451.989699,"Singapore","Brunei Darussalam",777.434494,-0.720027017695375
"305",2015,"SGP","CAN","Canada","Singapore",746.490322,"Singapore","Canada",748.270476,-0.00238469802961496
"306",2015,"SGP","CHN","China","Singapore",27580.76334,"Singapore","China",51421.808635,-0.864408464736857
"307",2015,"SGP","HKG","China, Hong Kong SAR","Singapore",34574.829395,"Singapore","China, Hong Kong SAR",41130.295629,-0.189602272772111
"308",2015,"SGP","IDN","Indonesia","Singapore",18022.558666,"Singapore","Indonesia",29612.380416,-0.643073048882037
"309",2015,"SGP","IND","India","Singapore",7395.997582,"Singapore","India",10993.605744,-0.486426357244312
"310",2015,"SGP","JPN","Japan","Singapore",7905.144535,"Singapore","Japan",15287.522306,-0.933870056178549
"311",2015,"SGP","KHM","Cambodia","Singapore",503.288445,"Singapore","Cambodia",3602.63294,-6.1581872697276
"312",2015,"SGP","KOR","Rep. of Korea","Singapore",7942.069191,"Singapore","Rep. of Korea",14484.028041,-0.823709626883305
"313",2015,"SGP","LAO","Lao People's Dem. Rep.","Singapore",8.0014,"Singapore","Lao People's Dem. Rep.",79.239547,-8.90321031319519
"314",2015,"SGP","MMR","Myanmar","Singapore",3659.897903,"Singapore","Myanmar",2455.338995,0.329123636758454
"315",2015,"SGP","MYS","Malaysia","Singapore",21096.238464,"Singapore","Malaysia",38673.587352,-0.833198246123125
"316",2015,"SGP","NZL","New Zealand","Singapore",1262.353509,"Singapore","New Zealand",1727.425265,-0.368416416387527
"317",2015,"SGP","PHL","Philippines","Singapore",4879.796025,"Singapore","Philippines",6415.998935,-0.314808836707473
"318",2015,"SGP","RUS","Russian Federation","Singapore",515.937571,"Singapore","Russian Federation",440.381365,0.14644447360861
"319",2015,"SGP","THA","Thailand","Singapore",7164.354824,"Singapore","Thailand",14081.111679,-0.965440297824088
"320",2015,"SGP","USA","USA","Singapore",18520.356631,"Singapore","USA",23225.799661,-0.254068705249653
"321",2015,"SGP","VNM","Viet Nam","Singapore",6030.808797,"Singapore","Viet Nam",12122.442052,-1.01008562201976
"322",2015,"THA","AUS","Australia","Thailand",10197.010735,"Thailand","Australia",9768.02286,0.0420699640461838
"323",2015,"THA","BRN","Brunei Darussalam","Thailand",121.062785,"Thailand","Brunei Darussalam",105.771715,0.126306940650671
"324",2015,"THA","CAN","Canada","Thailand",2435.742616,"Thailand","Canada",1365.026214,0.439585198767159
"325",2015,"THA","CHN","China","Thailand",37168.745238,"Thailand","China",23732.457481,0.361494251984143
"326",2015,"THA","HKG","China, Hong Kong SAR","Thailand",11365.066175,"Thailand","China, Hong Kong SAR",11830.365361,-0.0409411770099086
"327",2015,"THA","IDN","Indonesia","Thailand",8083.368324,"Thailand","Indonesia",7827.165346,0.0316950765733783
"328",2015,"THA","IND","India","Thailand",5650.144837,"Thailand","India",5294.166409,0.063003416420208
"329",2015,"THA","JPN","Japan","Thailand",20426.678158,"Thailand","Japan",20054.877985,0.0182016953576167
"330",2015,"THA","KHM","Cambodia","Thailand",1561.488197,"Thailand","Cambodia",4958.478633,-2.17548262133934
"331",2015,"THA","KOR","Rep. of Korea","Thailand",4854.34687,"Thailand","Rep. of Korea",4103.918131,0.154589022807099
"332",2015,"THA","LAO","Lao People's Dem. Rep.","Thailand",2222.61373,"Thailand","Lao People's Dem. Rep.",4236.710484,-0.90618388918168
"333",2015,"THA","MMR","Myanmar","Thailand",1958.057764,"Thailand","Myanmar",4171.791497,-1.13057631582722
"334",2015,"THA","MYS","Malaysia","Thailand",10729.484167,"Thailand","Malaysia",10189.11168,0.0503633239575478
"335",2015,"THA","NZL","New Zealand","Thailand",1513.168128,"Thailand","New Zealand",1318.277414,0.128796470394597
"336",2015,"THA","PHL","Philippines","Thailand",4433.703574,"Thailand","Philippines",5991.650747,-0.351387310179253
"337",2015,"THA","RUS","Russian Federation","Thailand",1495.528024,"Thailand","Russian Federation",713.441265,0.522950253321365
"338",2015,"THA","SGP","Singapore","Thailand",8029.691718,"Thailand","Singapore",8756.042628,-0.0904581315832777
"339",2015,"THA","USA","USA","Thailand",29627.418392,"Thailand","USA",24092.85171,0.186805566680573
"340",2015,"THA","VNM","Viet Nam","Thailand",8269.566514,"Thailand","Viet Nam",8906.274883,-0.0769941650414301
"341",2015,"USA","AUS","Australia","USA",22560.99095,"USA","Australia",25021.024404,-0.10903924652299
"342",2015,"USA","BRN","Brunei Darussalam","USA",331.649301,"USA","Brunei Darussalam",133.391861,0.597792425318575
"343",2015,"USA","CAN","Canada","USA",223174.131106,"USA","Canada",280582.448467,-0.25723553655837
"344",2015,"USA","CHN","China","USA",148693.056205,"USA","China",116071.70883,0.219387160420091
"345",2015,"USA","HKG","China, Hong Kong SAR","USA",30950.715817,"USA","China, Hong Kong SAR",37126.659073,-0.199541209079494
"346",2015,"USA","IDN","Indonesia","USA",7616.760788,"USA","Indonesia",7120.940688,0.0650959264443687
"347",2015,"USA","IND","India","USA",20463.650971,"USA","India",21451.879922,-0.0482919178205525
"348",2015,"USA","JPN","Japan","USA",68347.457576,"USA","Japan",62441.249701,0.0864144488247058
"349",2015,"USA","KHM","Cambodia","USA",229.489486,"USA","Cambodia",391.045876,-0.703981663020501
"350",2015,"USA","KOR","Rep. of Korea","USA",44208.106175,"USA","Rep. of Korea",43444.787481,0.0172664870776949
"351",2015,"USA","LAO","Lao People's Dem. Rep.","USA",19.656879,"USA","Lao People's Dem. Rep.",24.584007,-0.25065667850934
"352",2015,"USA","MMR","Myanmar","USA",103.122739,"USA","Myanmar",227.140755,-1.20262531040802
"353",2015,"USA","MYS","Malaysia","USA",14226.54399,"USA","Malaysia",12276.688162,0.137057589627571
"354",2015,"USA","NZL","New Zealand","USA",4309.475123,"USA","New Zealand",3628.194744,0.158088945766029
"355",2015,"USA","PHL","Philippines","USA",7629.436199,"USA","Philippines",7907.893167,-0.0364977123783404
"356",2015,"USA","RUS","Russian Federation","USA",11489.698339,"USA","Russian Federation",7087.111574,0.383176880289024
"357",2015,"USA","SGP","Singapore","USA",33519.798476,"USA","Singapore",28434.135056,0.151721181248787
"358",2015,"USA","THA","Thailand","USA",13958.721829,"USA","Thailand",11230.091511,0.195478522419662
"359",2015,"USA","VNM","Viet Nam","USA",7792.507481,"USA","Viet Nam",7087.524038,0.0904693957264614
"360",2015,"VNM","AUS","Australia","Viet Nam",3354.368393,"Viet Nam","Australia",2905.591718,0.133788726347566
"361",2015,"VNM","BRN","Brunei Darussalam","Viet Nam",38.239242,"Viet Nam","Brunei Darussalam",25.520811,0.33260154581516
"362",2015,"VNM","CAN","Canada","Viet Nam",3199.617498,"Viet Nam","Canada",2407.623872,0.247527595562612
"363",2015,"VNM","CHN","China","Viet Nam",29831.745312,"Viet Nam","China",16567.685858,0.444629012324815
"364",2015,"VNM","HKG","China, Hong Kong SAR","Viet Nam",6568.842306,"Viet Nam","China, Hong Kong SAR",6959.274105,-0.0594369267539547
"365",2015,"VNM","IDN","Indonesia","Viet Nam",3161.530523,"Viet Nam","Indonesia",2847.607206,0.099294729156091
"366",2015,"VNM","IND","India","Viet Nam",2680.088909,"Viet Nam","India",2469.722108,0.0784924710122742
"367",2015,"VNM","JPN","Japan","Viet Nam",15141.228639,"Viet Nam","Japan",14100.341294,0.0687452365866094
"368",2015,"VNM","KHM","Cambodia","Viet Nam",926.966,"Viet Nam","Cambodia",2395.221415,-1.5839366438467
"369",2015,"VNM","KOR","Rep. of Korea","Viet Nam",9804.830607,"Viet Nam","Rep. of Korea",8915.383866,0.0907151562990791
"370",2015,"VNM","LAO","Lao People's Dem. Rep.","Viet Nam",526.526091,"Viet Nam","Lao People's Dem. Rep.",523.310656,0.0061068863537096
"371",2015,"VNM","MMR","Myanmar","Viet Nam",268.723728,"Viet Nam","Myanmar",375.723829,-0.398178835179006
"372",2015,"VNM","MYS","Malaysia","Viet Nam",4843.910418,"Viet Nam","Malaysia",3577.076596,0.261531224296064
"373",2015,"VNM","NZL","New Zealand","Viet Nam",424.36705,"Viet Nam","New Zealand",324.986556,0.234185227151825
"374",2015,"VNM","PHL","Philippines","Viet Nam",1273.13042,"Viet Nam","Philippines",2016.400548,-0.583813029932943
"375",2015,"VNM","RUS","Russian Federation","Viet Nam",2055.373843,"Viet Nam","Russian Federation",1438.336839,0.300206702591573
"376",2015,"VNM","SGP","Singapore","Viet Nam",3597.200834,"Viet Nam","Singapore",3256.607245,0.0946829506378348
"377",2015,"VNM","THA","Thailand","Viet Nam",4050.387774,"Viet Nam","Thailand",3177.665958,0.215466237974083
"378",2015,"VNM","USA","USA","Viet Nam",39692.685557,"Viet Nam","USA",33475.02855,0.156644906227653
"379",2016,"AUS","BRN","Brunei Darussalam","Australia",43.379919,"Australia","Brunei Darussalam",31.057032,0.284068925993154
"380",2016,"AUS","CAN","Canada","Australia",1511.269037,"Australia","Canada",1315.148043,0.129772389427972
"381",2016,"AUS","CHN","China","Australia",70895.0127,"Australia","China",59992.749592,0.153780395725918
"382",2016,"AUS","HKG","China, Hong Kong SAR","Australia",6102.49736,"Australia","China, Hong Kong SAR",7207.580834,-0.181087087598511
"383",2016,"AUS","IDN","Indonesia","Australia",5260.854764,"Australia","Indonesia",3975.952956,0.244238220905199
"384",2016,"AUS","IND","India","Australia",8730.657318,"Australia","India",7919.027854,0.092963156660228
